id,diffs,name
645739!item.en-US,"{""review_count"": {""old"": ""53"", ""new"": ""54""}, ""review_ratings"": {""old"": ""3.6791999340057373"", ""new"": ""3.703700065612793""}}","Scotch Heavy Duty Shipping Packaging Tape with Tape Gun Dispenser, 2 Rolls of Tape Included"
670441!item.en-US,"{""review_count"": {""old"": ""2216"", ""new"": ""2219""}, ""review_ratings"": {""old"": ""4.802299976348877"", ""new"": ""4.802199840545654""}}","Peet's Coffee Major Dickason's Blend Coffee, Dark Roast, Whole Bean, 2 lbs"
679131!item.en-US,"{""review_count"": {""old"": ""5582"", ""new"": ""5584""}}","Kirkland Signature Organic Pure Maple Syrup, 33.8 oz"
690033!item.en-US,"{""review_count"": {""old"": ""230"", ""new"": ""231""}, ""review_ratings"": {""old"": ""4.517399787902832"", ""new"": ""4.502200126647949""}}","Savanna Orchards Gourmet Honey Roasted Nut Mix, 30 oz"
6992988!item.en-US,"{""review_count"": {""old"": ""88"", ""new"": ""89""}, ""review_ratings"": {""old"": ""4.625"", ""new"": ""4.629199981689453""}}","Starbucks Coffee and Espresso Capsules for Nespresso Vertuo Machines 60-count Variety Pack, 100% Arabica Coffee"
705876!item.en-US,"{""review_count"": {""old"": ""572"", ""new"": ""573""}, ""review_ratings"": {""old"": ""4.543700218200684"", ""new"": ""4.54449987411499""}}","M&M's, Snickers and More Chocolate Candy Bars, Variety Pack, 30-count"
71003!item.en-US,"{""review_count"": {""old"": ""1889"", ""new"": ""1890""}, ""review_ratings"": {""old"": ""4.78879976272583"", ""new"": ""4.788899898529053""}}","Kirkland Signature, Extra Virgin Italian Olive Oil, 2 L"
720894!item.en-US,"{""review_count"": {""old"": ""2246"", ""new"": ""2247""}, ""review_ratings"": {""old"": ""4.684800148010254"", ""new"": ""4.684899806976318""}}","Kirkland Signature Facial Tissue, 2-Ply, 110-count, 30-pack"
723675!item.en-US,"{""review_count"": {""old"": ""5062"", ""new"": ""5064""}, ""review_ratings"": {""old"": ""4.735300064086914"", ""new"": ""4.735199928283691""}}","Kleenex Trusted Care Facial Tissue, 2-Ply, 230-count, 10-pack"
734786!item.en-US,"{""price"": {""old"": ""10.49"", ""new"": ""10.99""}, ""listPrice"": {""old"": ""10.49"", ""new"": ""10.99""}}","General Mills, Cheerios Cereal, Honey Nut, 27.5 oz, 2-Count"
739538!item.en-US,"{""review_count"": {""old"": ""1422"", ""new"": ""1423""}, ""review_ratings"": {""old"": ""4.731400012969971"", ""new"": ""4.731599807739258""}}","Wheat Thins Whole Grain Wheat Crackers, Original, 40 oz"
744361!item.en-US,"{""review_count"": {""old"": ""320"", ""new"": ""321""}, ""review_ratings"": {""old"": ""4.668799877166748"", ""new"": ""4.6697998046875""}}","Genova, Yellowfin Tuna, 7 oz, 6-Count"
7552!item.en-US,"{""review_count"": {""old"": ""1250"", ""new"": ""1251""}, ""review_ratings"": {""old"": ""4.815999984741211"", ""new"": ""4.816100120544434""}}","Wild Planet, Albacore Wild Tuna, 5 oz, 6-Count"
756053!item.en-US,"{""review_count"": {""old"": ""420"", ""new"": ""423""}, ""review_ratings"": {""old"": ""4.75"", ""new"": ""4.751800060272217""}}","Kirkland Signature Medium Roast Coffee, 40 oz."
759594!item.en-US,"{""review_count"": {""old"": ""1602"", ""new"": ""1606""}, ""review_ratings"": {""old"": ""4.704800128936768"", ""new"": ""4.704899787902832""}}","San Francisco Bay Organic Rainforest Blend Whole Bean Coffee 3 lbs, 2-pack"
761486!item.en-US,"{""review_count"": {""old"": ""646"", ""new"": ""647""}, ""review_ratings"": {""old"": ""4.826600074768066"", ""new"": ""4.826900005340576""}}","Garofalo, Organic Spaghetti Noodles, 17.6 oz, 8-Count"
761749!item.en-US,"{""review_count"": {""old"": ""2715"", ""new"": ""2717""}, ""review_ratings"": {""old"": ""4.7820000648498535"", ""new"": ""4.781400203704834""}}","Ruta Maya Organic Dark Roast Coffee, 5 lbs"
761751!item.en-US,"{""review_count"": {""old"": ""3520"", ""new"": ""3529""}, ""review_ratings"": {""old"": ""4.692299842834473"", ""new"": ""4.692800045013428""}}",Ruta Maya Organic Medium Roast Whole Bean Coffee 5 lb
77959!item.en-US,"{""review_count"": {""old"": ""507"", ""new"": ""508""}, ""review_ratings"": {""old"": ""4.644999980926514"", ""new"": ""4.645699977874756""}}","Idahoan, Real Premium Mashed Potatoes, 3.25 lbs"
783846!item.en-US,"{""review_count"": {""old"": ""828"", ""new"": ""830""}, ""review_ratings"": {""old"": ""4.685999870300293"", ""new"": ""4.686699867248535""}}","Dixie To Go 12 oz Insulated Paper Cup, 160-count"
786650!item.en-US,"{""review_count"": {""old"": ""1648"", ""new"": ""1650""}, ""review_ratings"": {""old"": ""4.789999961853027"", ""new"": ""4.789700031280518""}}","Vanity Fair Entertain White Paper Napkins, 3-ply, 60-count, 4-pack"
795031!item.en-US,"{""review_count"": {""old"": ""593"", ""new"": ""594""}, ""review_ratings"": {""old"": ""4.689700126647949"", ""new"": ""4.688600063323975""}}","Myrtos Greek Extra Virgin Olive Oil 3L, Tins, 2-pack"
796343!item.en-US,"{""review_count"": {""old"": ""376"", ""new"": ""377""}, ""review_ratings"": {""old"": ""4.579800128936768"", ""new"": ""4.580900192260742""}}","NESCAFE CLASICO Instant Coffee, Dark Roast, 10.5 oz, 2-count"
796448!item.en-US,"{""review_count"": {""old"": ""2413"", ""new"": ""2414""}, ""review_ratings"": {""old"": ""4.457900047302246"", ""new"": ""4.458199977874756""}}","Starbucks Classic Hot Cocoa Mix 30 oz, 2-pack"
7984865!item.en-US,"{""review_count"": {""old"": ""99"", ""new"": ""100""}, ""review_ratings"": {""old"": ""4.878799915313721"", ""new"": ""4.849999904632568""}}","Crafted Classics Coffee K-Cup Pod Variety Pack, 72-count"
800132!item.en-US,"{""review_count"": {""old"": ""751"", ""new"": ""753""}, ""review_ratings"": {""old"": ""4.757699966430664"", ""new"": ""4.758299827575684""}}","Tramontina Professional 10"" Restaurant Fry Pan, Nonstick Aluminum, 2 pk"
825767!item.en-US,"{""review_count"": {""old"": ""8"", ""new"": ""9""}, ""review_ratings"": {""old"": ""4.875"", ""new"": ""4.444399833679199""}}","Skittles Bite Size Candy, Tropical,  2.17 oz, 36-count"
835671!item.en-US,"{""review_count"": {""old"": ""2114"", ""new"": ""2115""}, ""review_ratings"": {""old"": ""4.750699996948242"", ""new"": ""4.750800132751465""}}","Kirkland Signature Raisins, Milk Chocolate, 3.4 lb"
84086!item.en-US,"{""review_count"": {""old"": ""117"", ""new"": ""118""}, ""review_ratings"": {""old"": ""4.504300117492676"", ""new"": ""4.508500099182129""}}","Andes Mints, Creme de Menthe, 240-count"
864917!item.en-US,"{""review_count"": {""old"": ""704"", ""new"": ""705""}, ""review_ratings"": {""old"": ""4.63070011138916"", ""new"": ""4.631199836730957""}}","Wonderful Pistachios, Salt & Pepper, 3 lbs"
874524!item.en-US,"{""review_count"": {""old"": ""97"", ""new"": ""98""}, ""review_ratings"": {""old"": ""4.742300033569336"", ""new"": ""4.744900226593018""}}","Fritos Original Corn Chips, 1 oz., 50-count"
896879!item.en-US,"{""review_count"": {""old"": ""725"", ""new"": ""726""}, ""review_ratings"": {""old"": ""4.798600196838379"", ""new"": ""4.798900127410889""}}","Splenda Zero Calorie Sweetener Packets, 1,000-count"
897971!item.en-US,"{""review_count"": {""old"": ""2407"", ""new"": ""2409""}, ""review_ratings"": {""old"": ""4.773200035095215"", ""new"": ""4.771699905395508""}}","Kirkland Signature, Organic Applesauce, 3.17 oz, 24-Count"
901991!item.en-US,"{""review_count"": {""old"": ""3423"", ""new"": ""3424""}}","Kirkland Signature, Organic Sugar, 10 lbs"
913437!item.en-US,"{""review_count"": {""old"": ""2173"", ""new"": ""2175""}, ""review_ratings"": {""old"": ""4.592700004577637"", ""new"": ""4.593100070953369""}}","Clorox Clean-Up All Purpose Cleaner with Bleach, Original, 32 fl oz Spray & 180 fl oz Refill"
920464!item.en-US,"{""review_count"": {""old"": ""2226"", ""new"": ""2227""}, ""review_ratings"": {""old"": ""4.370200157165527"", ""new"": ""4.370500087738037""}}",David's Cookies Brownie and Cookie Combo Pack
9440!item.en-US,"{""review_count"": {""old"": ""258"", ""new"": ""259""}, ""review_ratings"": {""old"": ""4.589099884033203"", ""new"": ""4.583000183105469""}}","Thai Kitchen Organic Coconut Milk, Unsweetened, 13.66 fl oz, 6-count"
9555!item.en-US,"{""review_count"": {""old"": ""3748"", ""new"": ""3749""}, ""review_ratings"": {""old"": ""4.734799861907959"", ""new"": ""4.733799934387207""}}","Kirkland Signature Microwave Popcorn, 3.3 oz, 44-count"
956696!item.en-US,"{""review_count"": {""old"": ""7903"", ""new"": ""7905""}, ""review_ratings"": {""old"": ""4.729800224304199"", ""new"": ""4.729899883270264""}}","Kirkland Signature Extra-Large Absorbent Pads, 30 in L X 23 in W, 100-count"
9661!item.en-US,"{""review_count"": {""old"": ""811"", ""new"": ""812""}, ""review_ratings"": {""old"": ""4.815000057220459"", ""new"": ""4.815299987792969""}}","Connaisseur #4 Cone Coffee Filters, 400-count"
967497!item.en-US,"{""review_count"": {""old"": ""151"", ""new"": ""152""}, ""review_ratings"": {""old"": ""4.496699810028076"", ""new"": ""4.5""}}","Skittles and Starburst Chewy Candy, Variety Pack, Full Size, 30-count"
968318!item.en-US,"{""review_count"": {""old"": ""2443"", ""new"": ""2446""}, ""review_ratings"": {""old"": ""4.394999980926514"", ""new"": ""4.395699977874756""}}","Kirkland Signature, Whole Dried Blueberries, 20 oz"
971832!item.en-US,"{""review_count"": {""old"": ""6336"", ""new"": ""6338""}, ""review_ratings"": {""old"": ""4.716100215911865"", ""new"": ""4.71619987487793""}}","Kirkland Signature Dental Chews, 72-count"
976932!item.en-US,"{""review_count"": {""old"": ""188"", ""new"": ""189""}, ""review_ratings"": {""old"": ""4.670199871063232"", ""new"": ""4.671999931335449""}}","CheongKwanJang Hong Sam Won Red Ginseng Drink, 1.69 fl oz, 30-Count"
979669!item.en-US,"{""review_count"": {""old"": ""1633"", ""new"": ""1636""}, ""review_ratings"": {""old"": ""4.657100200653076"", ""new"": ""4.657700061798096""}}","USPS First-Class Forever Stamp, 100-count"
979855!item.en-US,"{""review_count"": {""old"": ""1798"", ""new"": ""1799""}, ""review_ratings"": {""old"": ""4.749199867248535"", ""new"": ""4.750999927520752""}}","Kirkland Signature Green Tea Bags, 1.5 g, 100-count"
980083!item.en-US,"{""review_count"": {""old"": ""1502"", ""new"": ""1504""}, ""review_ratings"": {""old"": ""4.772299766540527"", ""new"": ""4.772600173950195""}}","Starbucks VIA Instant Colombia Coffee, Medium Roast, 26-count"
998417!item.en-US,"{""review_count"": {""old"": ""33"", ""new"": ""34""}, ""review_ratings"": {""old"": ""4.63640022277832"", ""new"": ""4.64709997177124""}}","Airheads Xtremes Sweetly Sour Belts, Rainbow Berry, 2 oz, 18-count"
